r_over_lB,density_mean_2pi_rho_lB2,density_stderr,Q_mean,Q_stderr
23.415527,0.33418716,0.0013379358,-0.33281686,0.0066713688
23.444509,0.33202427,0.0012910455,-0.33306584,0.006675886
23.473587,0.33333162,0.0011667087,-0.33306616,0.0066795728
23.502761,0.33271349,0.0011208028,-0.33318405,0.0066829733
23.532033,0.33117638,0.0010920374,-0.33359428,0.0066861999
23.561405,0.33179076,0.0010559507,-0.33388766,0.0066892154
23.590877,0.33369392,0.0012762076,-0.33381908,0.0066936176
23.62045,0.33310964,0.0010664188,-0.33386163,0.0066966897
23.650127,0.33192709,0.0011432278,-0.33412908,0.0067002186
23.679907,0.33526446,0.0010397382,-0.3337618,0.0067031361
23.709794,0.33489939,0.0013869452,-0.33346395,0.0067083243
23.739788,0.33275261,0.0012317277,-0.3335744,0.0067124134
23.769891,0.33196362,0.0013721648,-0.3338349,0.0067174847
23.800103,0.33408939,0.0014747382,-0.33369111,0.0067233377
23.830428,0.33254924,0.0014650669,-0.33384023,0.0067291092
23.860865,0.33209564,0.00097026066,-0.33407563,0.006731639
23.891418,0.33190288,0.0011857203,-0.33434769,0.0067354153
23.922087,0.33231366,0.0012432824,-0.33454162,0.0067395648
23.952873,0.33106328,0.0010652095,-0.33497336,0.0067426091
23.98378,0.33416695,0.0010878578,-0.33481482,0.0067457827
24.014808,0.33317314,0.00099612948,-0.33484528,0.0067484426
24.045959,0.33397531,0.0012627439,-0.33472319,0.0067527146
24.077235,0.33315821,0.0011783015,-0.33475649,0.0067564322
24.108638,0.33262038,0.0012707389,-0.33489209,0.0067607534
24.14017,0.33366581,0.0011732624,-0.33482886,0.0067644349
24.171833,0.33457846,0.0010391383,-0.33459205,0.0067673214
24.203628,0.33476076,0.0011192354,-0.33432056,0.0067706684
24.235557,0.3354292,0.0014885958,-0.33392195,0.0067765851
24.267624,0.33486211,0.0010741097,-0.33363119,0.0067796636
24.299829,0.33462621,0.001302421,-0.3333853,0.0067841873
24.332176,0.33247512,0.0012800911,-0.33354852,0.0067885544
24.364665,0.33201667,0.001264228,-0.33379894,0.0067928112
24.397301,0.33412314,0.0012019612,-0.33364873,0.0067966567
24.430084,0.33299842,0.0011151575,-0.33371242,0.0067999651
24.463017,0.33180493,0.0010768487,-0.33400311,0.0068030486
24.496104,0.33434375,0.0011967526,-0.33381094,0.0068068552
24.529345,0.33264884,0.0010895432,-0.33394113,0.0068100087
24.562745,0.33350642,0.0014313852,-0.33390821,0.0068154479
24.596305,0.33639667,0.00098941338,-0.33332559,0.0068180452
24.630028,0.33290021,0.0011983523,-0.33340796,0.0068218535
24.663918,0.33271543,0.0016262392,-0.33352548,0.0068288615
24.697976,0.33126693,0.0010988625,-0.33391849,0.0068320588
24.732207,0.33058756,0.0012060443,-0.33444071,0.0068359082
24.766612,0.33333863,0.0012584216,-0.33443971,0.0068400968
24.801196,0.33225371,0.0010334323,-0.33464504,0.0068429201
24.835962,0.33525625,0.0011366724,-0.33427932,0.0068463341
24.870912,0.33368034,0.0010153806,-0.33421332,0.0068490572
24.90605,0.33217133,0.0011920181,-0.33443432,0.0068528084
24.94138,0.33249611,0.0011743723,-0.33459356,0.0068564473
24.976906,0.33413149,0.0011554456,-0.33444176,0.006859968
25.012631,0.33296265,0.001209486,-0.33451225,0.0068638237
25.048558,0.33369718,0.001108642,-0.33444306,0.0068670616
25.084693,0.33511726,0.0011339152,-0.33410377,0.0068704472
25.121039,0.33230695,0.001483724,-0.33429898,0.0068762399
25.157601,0.33182034,0.0011518613,-0.33458673,0.0068797288
25.194382,0.33388718,0.00098175931,-0.3344814,0.0068822622
25.231388,0.33214531,0.0012267289,-0.33470735,0.0068862157
25.268623,0.33325686,0.0011238016,-0.33472189,0.0068895319
25.306092,0.33094484,0.0012272458,-0.33517616,0.0068934847
25.3438,0.33191307,0.0011533889,-0.33544628,0.006896974
25.381752,0.33494981,0.0012310941,-0.33513884,0.0069009473
25.419953,0.33223189,0.001154696,-0.33534833,0.0069044408
25.45841,0.33376158,0.001090179,-0.33526688,0.0069075533
25.497128,0.33410796,0.0012869003,-0.33511955,0.0069118882
25.536113,0.33402549,0.0011590944,-0.33498791,0.0069154028
25.575371,0.33195423,0.0012475128,-0.3352502,0.0069194718
25.614908,0.33354478,0.0013017605,-0.33520999,0.0069238997
25.654733,0.33412518,0.0011719174,-0.33505938,0.0069274863
25.69485,0.33310179,0.0012134085,-0.33510342,0.0069313292
25.735268,0.33436573,0.0011949972,-0.33490707,0.0069350544
25.775995,0.33355006,0.0010283671,-0.33486585,0.0069378118
25.817038,0.33443669,0.0012256863,-0.334656,0.0069417271
25.858405,0.33359733,0.001216591,-0.33460579,0.0069455823
25.900105,0.33050888,0.0010842595,-0.33514298,0.0069486429
25.942147,0.33080821,0.0012008316,-0.33562323,0.0069523952
25.984541,0.33007072,0.00098821982,-0.33624375,0.0069549352
26.027295,0.33264648,0.0011616267,-0.33637438,0.0069584434
26.070421,0.33304493,0.0011803573,-0.33642923,0.0069620637
26.113929,0.33160884,0.0013149732,-0.33675721,0.0069665543
26.15783,0.33365537,0.0014022869,-0.33669597,0.0069716575
26.202136,0.33515882,0.0012801578,-0.33634878,0.0069759076
26.24686,0.33545589,0.0012324616,-0.33594509,0.0069798447
26.292014,0.33497472,0.0013331943,-0.33563291,0.0069844488
26.337612,0.33509817,0.0012516165,-0.33529726,0.0069885041
26.383668,0.33244699,0.0013101209,-0.33546583,0.0069929448
26.430198,0.33274006,0.0011377903,-0.33557866,0.0069962922
26.477218,0.33229067,0.0011652386,-0.33577697,0.0069998013
26.524744,0.33442027,0.0010266199,-0.33557024,0.007002524
26.572795,0.33186811,0.00122916,-0.33584891,0.0070064251
26.621389,0.33061695,0.0013302946,-0.33636554,0.0070109918
26.670547,0.33500857,0.0014012625,-0.33604693,0.0070160553
26.720289,0.33459097,0.0011244561,-0.33580774,0.0070193139
26.77064,0.33524968,0.0013706525,-0.33544327,0.0070241529
26.821622,0.3361336,0.0011605055,-0.33491069,0.0070276198
26.873262,0.33079476,0.0013674851,-0.3353935,0.0070324308
26.925587,0.33237438,0.0010312503,-0.33557588,0.0070351653
26.978628,0.33237747,0.001134793,-0.33575768,0.0070384752
27.032415,0.33205156,0.0010886982,-0.33600146,0.0070415202
27.086984,0.33416082,0.0012510144,-0.33584408,0.0070455388
27.14237,0.33416436,0.001070107,-0.33568603,0.0070484778
27.198613,0.33447221,0.0010970457,-0.33546942,0.0070515653
27.255758,0.33463187,0.0011706356,-0.33522245,0.0070550792
27.31385,0.33469884,0.0013496588,-0.33496275,0.0070597474
27.37294,0.33350958,0.0011336358,-0.33492923,0.007063039
27.433085,0.33416975,0.0011160686,-0.33477015,0.0070662279
27.494345,0.33344383,0.0014880002,-0.33474913,0.0070718927
27.556786,0.33342712,0.00096409258,-0.3347313,0.0070742695
27.620484,0.33259528,0.0011233954,-0.33487167,0.0070774952
27.68552,0.33233891,0.0016008472,-0.3350608,0.007084041
27.751985,0.33218987,0.0011177103,-0.33527827,0.0070872298
27.819981,0.33460971,0.0010992244,-0.33503552,0.0070903127
27.889622,0.33433651,0.0011959211,-0.33484472,0.00709396
27.961039,0.33392448,0.0012250097,-0.33473229,0.0070977849
28.034378,0.33715095,0.0012229173,-0.33400622,0.0071015947
28.109808,0.33299842,0.0011559721,-0.33406992,0.007104997
28.187525,0.33552057,0.00095990172,-0.33365393,0.0071073421
28.267755,0.33341242,0.0012507171,-0.33363889,0.0071113217
28.350766,0.33300554,0.0013739581,-0.33370123,0.0071161212
28.436875,0.33635246,0.0011630233,-0.33312702,0.0071195582
28.526467,0.33293156,0.0011214971,-0.33320343,0.0071227526
28.62001,0.33310804,0.0011351303,-0.33324628,0.0071260237
28.718092,0.33345872,0.0011334418,-0.33322244,0.0071292835
28.821456,0.33477324,0.0014146066,-0.33294858,0.0071343583
28.931081,0.33260467,0.0011840476,-0.33308716,0.0071379115
29.048287,0.33313251,0.0011505791,-0.33312536,0.0071412651
29.174939,0.33470217,0.0013789352,-0.33286502,0.0071460791
29.313826,0.33186655,0.0012244351,-0.33314399,0.0071498726
29.469483,0.33112021,0.0013334627,-0.3335649,0.0071543691
29.650301,0.33170015,0.0014556166,-0.33387552,0.0071597234
29.87615,0.33473722,0.0014354452,-0.33360851,0.0071649266
30.312185,0.33302581,0.0011808944,-0.333667,0.0071684458
